,season,full_name,driving_distance,driving_accuracy,greens_in_regulation,proximity,scrambling_rough,scrambling_sand,putting_conversion,putting_rating,sg_off_tee,sg_approach,sg_scrambling,sg_putting,sg_tee_to_green,sg_total,str_diff_to_field,scoring_avg
7136,2006,troy_matteson,,,,"38' 4""",,,,,,,,,,,,
7137,2006,mike_sposa,,,,"38' 4""",,,,,,,,,,,,
7138,2006,len_mattiace,,,,"38' 6""",,,,,,,,,,,,
7139,2006,mathew_goggin,,,,"38' 8""",,,,,,,,,,,,
7140,2006,roger_tambellini,,,,"38' 8""",,,,,,,,,,,,
7141,2006,charles_howell_iii,,,,"38' 9""",,,,,,,,,,,,
7142,2006,tim_petrovic,,,,"38' 10""",,,,,,,,,,,,
7143,2006,greg_chalmers,,,,"38' 10""",,,,,,,,,,,,
7144,2006,jason_schultz,,,,"38' 10""",,,,,,,,,,,,
7145,2006,jimmy_walker,,,,"38' 11""",,,,,,,,,,,,
7146,2006,brad_faxon,,,,"39' 1""",,,,,,,,,,,,
7147,2006,jesper_parnevik,,,,"39' 6""",,,,,,,,,,,,
7148,2006,mark_o'meara,,,,"39' 8""",,,,,,,,,,,,
7149,2006,james_driscoll,,,,"39' 9""",,,,,,,,,,,,
7150,2006,"john_engler,_jr.",,,,"40' 10""",,,,,,,,,,,,
7151,2006,ryan_hietala,,,,"40' 10""",,,,,,,,,,,,
7152,2006,steve_stricker,,,,,65.18,,,,,,,,,,,
7153,2006,j.p._hayes,,,,,64.93,,,,,,,,,,,
7154,2006,omar_uresti,,,,,64.29,,,,,,,,,,,
7155,2006,jim_furyk,,,,,63.96,,,,,,,,,,,
7156,2006,luke_donald,,,,,63.55,,,,,,,,,,,
7157,2006,ian_poulter,,,,,62.07,,,,,,,,,,,
7158,2006,scott_verplank,,,,,61.70,,,,,,,,,,,
7159,2006,arron_oberholser,,,,,61.54,,,,,,,,,,,
7160,2006,corey_pavin,,,,,61.44,,,,,,,,,,,
7161,2006,bernhard_langer,,,,,61.24,,,,,,,,,,,
7162,2006,jason_bohn,,,,,61.23,,,,,,,,,,,
7163,2006,aaron_baddeley,,,,,61.00,,,,,,,,,,,
7164,2006,brent_geiberger,,,,,60.30,,,,,,,,,,,
7165,2006,brian_gay,,,,,60.16,,,,,,,,,,,
7166,2006,john_cook,,,,,60.14,,,,,,,,,,,
7167,2006,stuart_appleby,,,,,60.11,,,,,,,,,,,
7168,2006,jonathan_byrd,,,,,59.83,,,,,,,,,,,
7169,2006,shane_bertsch,,,,,59.82,,,,,,,,,,,
7170,2006,paul_goydos,,,,,59.75,,,,,,,,,,,
7171,2006,nick_watney,,,,,59.75,,,,,,,,,,,
7172,2006,padraig_harrington,,,,,59.26,,,,,,,,,,,
7173,2006,paul_azinger,,,,,59.20,,,,,,,,,,,
7174,2006,stephen_ames,,,,,59.09,,,,,,,,,,,
7175,2006,larry_mize,,,,,58.96,,,,,,,,,,,
7176,2006,frank_lickliter_ii,,,,,58.88,,,,,,,,,,,
7177,2006,j.l._lewis,,,,,58.82,,,,,,,,,,,
7178,2006,skip_kendall,,,,,58.78,,,,,,,,,,,
7179,2006,steve_elkington,,,,,58.76,,,,,,,,,,,
7180,2006,bo_van_pelt,,,,,58.74,,,,,,,,,,,
7181,2006,patrick_sheehan,,,,,58.63,,,,,,,,,,,
7182,2006,woody_austin,,,,,58.52,,,,,,,,,,,
7183,2006,steve_flesch,,,,,58.51,,,,,,,,,,,
7184,2006,john_rollins,,,,,58.46,,,,,,,,,,,
7185,2006,stewart_cink,,,,,58.38,,,,,,,,,,,
7186,2006,mark_o'meara,,,,,58.06,,,,,,,,,,,
7187,2006,freddie_jacobson,,,,,57.97,,,,,,,,,,,
7188,2006,mark_brooks,,,,,57.87,,,,,,,,,,,
7189,2006,charles_warren,,,,,57.81,,,,,,,,,,,
7190,2006,bill_haas,,,,,57.68,,,,,,,,,,,
7191,2006,shigeki_maruyama,,,,,57.66,,,,,,,,,,,
7192,2006,robert_allenby,,,,,57.63,,,,,,,,,,,
7193,2006,eric_axley,,,,,57.56,,,,,,,,,,,
7194,2006,joey_sindelar,,,,,57.50,,,,,,,,,,,
7195,2006,shaun_micheel,,,,,57.50,,,,,,,,,,,
7196,2006,john_huston,,,,,57.49,,,,,,,,,,,
7197,2006,mark_calcavecchia,,,,,57.42,,,,,,,,,,,
7198,2006,ernie_els,,,,,57.26,,,,,,,,,,,
7199,2006,danny_ellis,,,,,57.23,,,,,,,,,,,
7200,2006,billy_andrade,,,,,57.22,,,,,,,,,,,
7201,2006,nathan_green,,,,,57.21,,,,,,,,,,,
7202,2006,tjaart_van_der_walt,,,,,57.14,,,,,,,,,,,
7203,2006,vijay_singh,,,,,57.07,,,,,,,,,,,
7204,2006,rory_sabbatini,,,,,57.07,,,,,,,,,,,
7205,2006,josé_maría_olazábal,,,,,57.00,,,,,,,,,,,
7206,2006,brian_bateman,,,,,56.96,,,,,,,,,,,
7207,2006,jonathan_kaye,,,,,56.93,,,,,,,,,,,
7208,2006,todd_hamilton,,,,,56.84,,,,,,,,,,,
7209,2006,tom_lehman,,,,,56.78,,,,,,,,,,,
7210,2006,ted_purdy,,,,,56.78,,,,,,,,,,,
7211,2006,tommy_armour_iii,,,,,56.62,,,,,,,,,,,
7212,2006,stephen_leaney,,,,,56.54,,,,,,,,,,,
7213,2006,john_senden,,,,,56.40,,,,,,,,,,,
7214,2006,fred_funk,,,,,56.38,,,,,,,,,,,
7215,2006,tim_herron,,,,,56.36,,,,,,,,,,,
7216,2006,peter_lonard,,,,,56.25,,,,,,,,,,,
7217,2006,troy_matteson,,,,,56.18,,,,,,,,,,,
7218,2006,trevor_immelman,,,,,56.03,,,,,,,,,,,
7219,2006,chris_riley,,,,,55.94,,,,,,,,,,,
7220,2006,bart_bryant,,,,,55.92,,,,,,,,,,,
7221,2006,jesper_parnevik,,,,,55.71,,,,,,,,,,,
7222,2006,tom_pernice_jr.,,,,,55.70,,,,,,,,,,,
7223,2006,carl_pettersson,,,,,55.67,,,,,,,,,,,
7224,2006,david_toms,,,,,55.64,,,,,,,,,,,
7225,2006,justin_leonard,,,,,55.63,,,,,,,,,,,
7226,2006,jon_mills,,,,,55.63,,,,,,,,,,,
7227,2006,richard_johnson,,,,,55.61,,,,,,,,,,,
7228,2006,duffy_waldorf,,,,,55.61,,,,,,,,,,,
7229,2006,justin_rose,,,,,55.56,,,,,,,,,,,
7230,2006,geoff_ogilvy,,,,,55.47,,,,,,,,,,,
7231,2006,jerry_kelly,,,,,55.38,,,,,,,,,,,
7232,2006,jason_schultz,,,,,55.19,,,,,,,,,,,
7233,2006,lucas_glover,,,,,55.17,,,,,,,,,,,
7234,2006,joe_ogilvie,,,,,55.16,,,,,,,,,,,
7235,2006,rod_pampling,,,,,54.97,,,,,,,,,,,
7236,2006,olin_browne,,,,,54.94,,,,,,,,,,,
7237,2006,kevin_sutherland,,,,,54.87,,,,,,,,,,,
7238,2006,daniel_chopra,,,,,54.85,,,,,,,,,,,
7239,2006,jeff_overton,,,,,54.66,,,,,,,,,,,
7240,2006,jeff_sluman,,,,,54.55,,,,,,,,,,,
7241,2006,alex_cejka,,,,,54.40,,,,,,,,,,,
7242,2006,k.j._choi,,,,,54.27,,,,,,,,,,,
7243,2006,greg_owen,,,,,54.25,,,,,,,,,,,
7244,2006,tim_petrovic,,,,,54.20,,,,,,,,,,,
7245,2006,brian_davis,,,,,54.15,,,,,,,,,,,
7246,2006,d.a._points,,,,,54.12,,,,,,,,,,,
7247,2006,dean_wilson,,,,,54.02,,,,,,,,,,,
7248,2006,greg_kraft,,,,,53.97,,,,,,,,,,,
7249,2006,jeff_gove,,,,,53.85,,,,,,,,,,,
7250,2006,hunter_mahan,,,,,53.82,,,,,,,,,,,
7251,2006,vaughn_taylor,,,,,53.81,,,,,,,,,,,
7252,2006,chris_dimarco,,,,,53.79,,,,,,,,,,,
7253,2006,tiger_woods,,,,,53.73,,,,,,,,,,,
7254,2006,robert_damron,,,,,53.73,,,,,,,,,,,
7255,2006,michael_allen,,,,,53.60,,,,,,,,,,,
7256,2006,retief_goosen,,,,,53.33,,,,,,,,,,,
7257,2006,marco_dawson,,,,,53.30,,,,,,,,,,,
7258,2006,charley_hoffman,,,,,53.22,,,,,,,,,,,
7259,2006,daisuke_maruyama,,,,,53.22,,,,,,,,,,,
7260,2006,len_mattiace,,,,,53.13,,,,,,,,,,,
7261,2006,ryan_palmer,,,,,53.11,,,,,,,,,,,
7262,2006,tim_clark,,,,,53.08,,,,,,,,,,,
7263,2006,billy_mayfair,,,,,52.98,,,,,,,,,,,
7264,2006,harrison_frazar,,,,,52.94,,,,,,,,,,,
7265,2006,ryan_hietala,,,,,52.94,,,,,,,,,,,
7266,2006,mathias_grönberg,,,,,52.91,,,,,,,,,,,
7267,2006,mike_sposa,,,,,52.80,,,,,,,,,,,
7268,2006,robert_garrigus,,,,,52.78,,,,,,,,,,,
7269,2006,brett_quigley,,,,,52.66,,,,,,,,,,,
7270,2006,jerry_smith,,,,,52.51,,,,,,,,,,,
7271,2006,bob_estes,,,,,52.50,,,,,,,,,,,
7272,2006,ryuji_imada,,,,,52.50,,,,,,,,,,,
7273,2006,henrik_bjornstad,,,,,52.44,,,,,,,,,,,
7274,2006,kris_cox,,,,,52.38,,,,,,,,,,,
7275,2006,david_duval,,,,,52.20,,,,,,,,,,,
7276,2006,kent_jones,,,,,52.20,,,,,,,,,,,
7277,2006,chad_campbell,,,,,52.11,,,,,,,,,,,
7278,2006,robert_gamez,,,,,52.11,,,,,,,,,,,
7279,2006,charles_howell_iii,,,,,52.06,,,,,,,,,,,
7280,2006,bob_tway,,,,,51.98,,,,,,,,,,,
7281,2006,bubba_watson,,,,,51.98,,,,,,,,,,,
7282,2006,arjun_atwal,,,,,51.90,,,,,,,,,,,
7283,2006,doug_barron,,,,,51.85,,,,,,,,,,,
7284,2006,ben_crane,,,,,51.79,,,,,,,,,,,
7285,2006,matt_hansen,,,,,51.74,,,,,,,,,,,
7286,2006,brandt_jobe,,,,,51.63,,,,,,,,,,,
7287,2006,jason_gore,,,,,51.53,,,,,,,,,,,
7288,2006,steve_jones,,,,,51.52,,,,,,,,,,,
7289,2006,steve_lowery,,,,,51.52,,,,,,,,,,,
7290,2006,paul_stankowski,,,,,51.48,,,,,,,,,,,
7291,2006,mike_weir,,,,,51.43,,,,,,,,,,,
7292,2006,kenny_perry,,,,,51.33,,,,,,,,,,,
7293,2006,david_mckenzie,,,,,51.14,,,,,,,,,,,
7294,2006,camilo_villegas,,,,,51.05,,,,,,,,,,,
7295,2006,mark_wilson,,,,,50.96,,,,,,,,,,,
7296,2006,joe_durant,,,,,50.82,,,,,,,,,,,
7297,2006,dudley_hart,,,,,50.76,,,,,,,,,,,
7298,2006,mathew_goggin,,,,,50.76,,,,,,,,,,,
7299,2006,will_mackenzie,,,,,50.76,,,,,,,,,,,
7300,2006,jeff_brehaut,,,,,50.75,,,,,,,,,,,
7301,2006,ben_curtis,,,,,50.65,,,,,,,,,,,
7302,2006,pat_perez,,,,,50.44,,,,,,,,,,,
7303,2006,phil_mickelson,,,,,50.40,,,,,,,,,,,
7304,2006,ryan_moore,,,,,50.34,,,,,,,,,,,
7305,2006,j.j._henry,,,,,50.26,,,,,,,,,,,
7306,2006,james_driscoll,,,,,50.00,,,,,,,,,,,
7307,2006,sean_o'hair,,,,,50.00,,,,,,,,,,,
7308,2006,zach_johnson,,,,,50.00,,,,,,,,,,,
7309,2006,john_daly,,,,,50.00,,,,,,,,,,,
7310,2006,david_branshaw,,,,,50.00,,,,,,,,,,,
7311,2006,todd_fischer,,,,,49.79,,,,,,,,,,,
7312,2006,hidemichi_tanaka,,,,,49.74,,,,,,,,,,,
7313,2006,fred_couples,,,,,49.37,,,,,,,,,,,
7314,2006,vance_veazey,,,,,49.35,,,,,,,,,,,
7315,2006,greg_chalmers,,,,,49.28,,,,,,,,,,,
7316,2006,ron_whittaker,,,,,49.22,,,,,,,,,,,
7317,2006,nicholas_thompson,,,,,48.91,,,,,,,,,,,
7318,2006,briny_baird,,,,,48.87,,,,,,,,,,,
7319,2006,tag_ridings,,,,,48.58,,,,,,,,,,,
7320,2006,craig_barlow,,,,,48.47,,,,,,,,,,,
7321,2006,heath_slocum,,,,,48.44,,,,,,,,,,,
7322,2006,j.b._holmes,,,,,48.39,,,,,,,,,,,
7323,2006,davis_love_iii,,,,,48.15,,,,,,,,,,,
7324,2006,thomas_levet,,,,,48.11,,,,,,,,,,,
7325,2006,chris_smith,,,,,47.90,,,,,,,,,,,
7326,2006,jeff_maggert,,,,,47.83,,,,,,,,,,,
7327,2006,scott_gutschewski,,,,,47.69,,,,,,,,,,,
7328,2006,jimmy_walker,,,,,47.68,,,,,,,,,,,
7329,2006,carlos_franco,,,,,47.59,,,,,,,,,,,
7330,2006,brad_faxon,,,,,47.17,,,,,,,,,,,
7331,2006,kirk_triplett,,,,,47.00,,,,,,,,,,,
7332,2006,"john_engler,_jr.",,,,,47.00,,,,,,,,,,,
7333,2006,brett_wetterich,,,,,46.33,,,,,,,,,,,
7334,2006,alex_aragon,,,,,46.26,,,,,,,,,,,
7335,2006,chris_couch,,,,,46.11,,,,,,,,,,,
7336,2006,adam_scott,,,,,46.02,,,,,,,,,,,
7337,2006,lee_janzen,,,,,45.71,,,,,,,,,,,
7338,2006,michael_connell,,,,,45.45,,,,,,,,,,,
7339,2006,d.j._trahan,,,,,44.95,,,,,,,,,,,
7340,2006,sergio_garcia,,,,,44.44,,,,,,,,,,,
7341,2006,bubba_dickerson,,,,,43.91,,,,,,,,,,,
7342,2006,ian_leggatt,,,,,43.81,,,,,,,,,,,
7343,2006,david_howell,,,,,43.75,,,,,,,,,,,
7344,2006,rich_beem,,,,,43.53,,,,,,,,,,,
7345,2006,roger_tambellini,,,,,43.33,,,,,,,,,,,
7346,2006,"wes_short,_jr.",,,,,41.67,,,,,,,,,,,
7347,2006,bob_may,,,,,39.16,,,,,,,,,,,
7348,2006,bob_may,,,,,,70.83,,,,,,,,,,
7349,2006,luke_donald,,,,,,66.67,,,,,,,,,,
7350,2006,steve_stricker,,,,,,64.91,,,,,,,,,,
7351,2006,jerry_smith,,,,,,64.49,,,,,,,,,,
7352,2006,rod_pampling,,,,,,63.64,,,,,,,,,,
7353,2006,duffy_waldorf,,,,,,63.56,,,,,,,,,,
7354,2006,chris_riley,,,,,,63.41,,,,,,,,,,
7355,2006,rory_sabbatini,,,,,,63.10,,,,,,,,,,
7356,2006,corey_pavin,,,,,,62.82,,,,,,,,,,
7357,2006,padraig_harrington,,,,,,62.50,,,,,,,,,,
7358,2006,greg_chalmers,,,,,,62.00,,,,,,,,,,
7359,2006,brian_gay,,,,,,61.79,,,,,,,,,,
7360,2006,stewart_cink,,,,,,61.29,,,,,,,,,,
7361,2006,dudley_hart,,,,,,61.29,,,,,,,,,,
7362,2006,steve_elkington,,,,,,61.22,,,,,,,,,,
7363,2006,mark_wilson,,,,,,61.11,,,,,,,,,,
7364,2006,jeff_sluman,,,,,,60.87,,,,,,,,,,
7365,2006,vaughn_taylor,,,,,,59.38,,,,,,,,,,
7366,2006,doug_barron,,,,,,59.18,,,,,,,,,,
7367,2006,"john_engler,_jr.",,,,,,58.89,,,,,,,,,,
7368,2006,stuart_appleby,,,,,,58.62,,,,,,,,,,
7369,2006,david_toms,,,,,,58.44,,,,,,,,,,
7370,2006,tim_petrovic,,,,,,58.41,,,,,,,,,,
7371,2006,jerry_kelly,,,,,,58.25,,,,,,,,,,
7372,2006,paul_azinger,,,,,,58.10,,,,,,,,,,
7373,2006,michael_allen,,,,,,57.65,,,,,,,,,,
7374,2006,david_howell,,,,,,57.58,,,,,,,,,,
7375,2006,josé_maría_olazábal,,,,,,57.14,,,,,,,,,,
7376,2006,k.j._choi,,,,,,57.14,,,,,,,,,,
7377,2006,carlos_franco,,,,,,57.00,,,,,,,,,,
7378,2006,chad_campbell,,,,,,56.98,,,,,,,,,,
7379,2006,mark_o'meara,,,,,,56.72,,,,,,,,,,
7380,2006,joe_ogilvie,,,,,,56.44,,,,,,,,,,
7381,2006,vijay_singh,,,,,,56.25,,,,,,,,,,
7382,2006,hidemichi_tanaka,,,,,,56.18,,,,,,,,,,
7383,2006,geoff_ogilvy,,,,,,56.16,,,,,,,,,,
7384,2006,ernie_els,,,,,,56.16,,,,,,,,,,
7385,2006,steve_flesch,,,,,,56.08,,,,,,,,,,
7386,2006,ryuji_imada,,,,,,56.03,,,,,,,,,,
7387,2006,peter_lonard,,,,,,55.95,,,,,,,,,,
7388,2006,chris_dimarco,,,,,,55.84,,,,,,,,,,
7389,2006,nathan_green,,,,,,55.74,,,,,,,,,,
7390,2006,jeff_overton,,,,,,55.56,,,,,,,,,,
7391,2006,john_senden,,,,,,55.56,,,,,,,,,,
7392,2006,tjaart_van_der_walt,,,,,,55.56,,,,,,,,,,
7393,2006,mike_weir,,,,,,55.42,,,,,,,,,,
7394,2006,dean_wilson,,,,,,55.22,,,,,,,,,,
7395,2006,sean_o'hair,,,,,,55.10,,,,,,,,,,
7396,2006,ian_leggatt,,,,,,55.06,,,,,,,,,,
7397,2006,kevin_sutherland,,,,,,55.00,,,,,,,,,,
7398,2006,jason_bohn,,,,,,55.00,,,,,,,,,,
7399,2006,tim_clark,,,,,,54.93,,,,,,,,,,
7400,2006,marco_dawson,,,,,,54.90,,,,,,,,,,
7401,2006,arjun_atwal,,,,,,54.87,,,,,,,,,,
7402,2006,robert_garrigus,,,,,,54.74,,,,,,,,,,
7403,2006,arron_oberholser,,,,,,54.67,,,,,,,,,,
7404,2006,trevor_immelman,,,,,,54.67,,,,,,,,,,
7405,2006,david_branshaw,,,,,,54.37,,,,,,,,,,
7406,2006,daniel_chopra,,,,,,54.26,,,,,,,,,,
7407,2006,freddie_jacobson,,,,,,53.85,,,,,,,,,,
7408,2006,bob_estes,,,,,,53.85,,,,,,,,,,
7409,2006,bernhard_langer,,,,,,53.62,,,,,,,,,,
7410,2006,tiger_woods,,,,,,53.57,,,,,,,,,,
7411,2006,tag_ridings,,,,,,53.54,,,,,,,,,,
7412,2006,fred_funk,,,,,,53.47,,,,,,,,,,
7413,2006,brett_quigley,,,,,,53.45,,,,,,,,,,
7414,2006,greg_owen,,,,,,53.45,,,,,,,,,,
7415,2006,d.j._trahan,,,,,,53.40,,,,,,,,,,
7416,2006,harrison_frazar,,,,,,53.27,,,,,,,,,,
7417,2006,mark_brooks,,,,,,53.13,,,,,,,,,,
7418,2006,john_huston,,,,,,52.87,,,,,,,,,,
7419,2006,mike_sposa,,,,,,52.86,,,,,,,,,,
7420,2006,kenny_perry,,,,,,52.83,,,,,,,,,,
7421,2006,adam_scott,,,,,,52.83,,,,,,,,,,
7422,2006,bubba_dickerson,,,,,,52.83,,,,,,,,,,
7423,2006,david_mckenzie,,,,,,52.81,,,,,,,,,,
7424,2006,aaron_baddeley,,,,,,52.71,,,,,,,,,,
7425,2006,justin_leonard,,,,,,52.63,,,,,,,,,,
7426,2006,justin_rose,,,,,,52.58,,,,,,,,,,
7427,2006,heath_slocum,,,,,,52.58,,,,,,,,,,
7428,2006,carl_pettersson,,,,,,52.54,,,,,,,,,,
7429,2006,billy_mayfair,,,,,,52.53,,,,,,,,,,
7430,2006,scott_verplank,,,,,,52.50,,,,,,,,,,
7431,2006,craig_barlow,,,,,,52.38,,,,,,,,,,
7432,2006,ian_poulter,,,,,,52.38,,,,,,,,,,
7433,2006,mathew_goggin,,,,,,52.24,,,,,,,,,,
7434,2006,steve_lowery,,,,,,52.14,,,,,,,,,,
7435,2006,kris_cox,,,,,,52.00,,,,,,,,,,
7436,2006,lee_janzen,,,,,,51.79,,,,,,,,,,
7437,2006,jon_mills,,,,,,51.76,,,,,,,,,,
7438,2006,brad_faxon,,,,,,51.72,,,,,,,,,,
7439,2006,charley_hoffman,,,,,,51.52,,,,,,,,,,
7440,2006,charles_warren,,,,,,51.35,,,,,,,,,,
7441,2006,jeff_maggert,,,,,,51.32,,,,,,,,,,
7442,2006,robert_gamez,,,,,,51.30,,,,,,,,,,
7443,2006,bill_haas,,,,,,51.30,,,,,,,,,,
7444,2006,brian_davis,,,,,,51.24,,,,,,,,,,
7445,2006,jason_gore,,,,,,51.09,,,,,,,,,,
7446,2006,woody_austin,,,,,,51.09,,,,,,,,,,
7447,2006,omar_uresti,,,,,,51.02,,,,,,,,,,
7448,2006,troy_matteson,,,,,,50.93,,,,,,,,,,
7449,2006,shigeki_maruyama,,,,,,50.91,,,,,,,,,,
7450,2006,vance_veazey,,,,,,50.72,,,,,,,,,,
7451,2006,paul_stankowski,,,,,,50.72,,,,,,,,,,
7452,2006,thomas_levet,,,,,,50.68,,,,,,,,,,
7453,2006,robert_damron,,,,,,50.00,,,,,,,,,,
7454,2006,jeff_gove,,,,,,50.00,,,,,,,,,,
7455,2006,brian_bateman,,,,,,50.00,,,,,,,,,,
7456,2006,kirk_triplett,,,,,,50.00,,,,,,,,,,
7457,2006,steve_jones,,,,,,50.00,,,,,,,,,,
7458,2006,skip_kendall,,,,,,50.00,,,,,,,,,,
7459,2006,tom_pernice_jr.,,,,,,50.00,,,,,,,,,,
7460,2006,richard_johnson,,,,,,50.00,,,,,,,,,,
7461,2006,jonathan_byrd,,,,,,50.00,,,,,,,,,,
7462,2006,brett_wetterich,,,,,,50.00,,,,,,,,,,
7463,2006,bo_van_pelt,,,,,,50.00,,,,,,,,,,
7464,2006,kent_jones,,,,,,49.55,,,,,,,,,,
7465,2006,james_driscoll,,,,,,49.53,,,,,,,,,,
7466,2006,lucas_glover,,,,,,49.52,,,,,,,,,,
7467,2006,greg_kraft,,,,,,49.43,,,,,,,,,,
7468,2006,brandt_jobe,,,,,,49.40,,,,,,,,,,
7469,2006,j.l._lewis,,,,,,49.33,,,,,,,,,,
7470,2006,billy_andrade,,,,,,49.30,,,,,,,,,,
7471,2006,ryan_moore,,,,,,49.28,,,,,,,,,,
7472,2006,sergio_garcia,,,,,,49.09,,,,,,,,,,
7473,2006,camilo_villegas,,,,,,48.89,,,,,,,,,,
7474,2006,charles_howell_iii,,,,,,48.84,,,,,,,,,,
7475,2006,stephen_leaney,,,,,,48.72,,,,,,,,,,
7476,2006,david_duval,,,,,,48.48,,,,,,,,,,
7477,2006,ryan_palmer,,,,,,48.48,,,,,,,,,,
7478,2006,frank_lickliter_ii,,,,,,48.45,,,,,,,,,,
7479,2006,ben_crane,,,,,,48.15,,,,,,,,,,
7480,2006,j.b._holmes,,,,,,48.10,,,,,,,,,,
7481,2006,daisuke_maruyama,,,,,,47.87,,,,,,,,,,
7482,2006,jesper_parnevik,,,,,,47.83,,,,,,,,,,
7483,2006,jason_schultz,,,,,,47.73,,,,,,,,,,
7484,2006,nick_watney,,,,,,47.66,,,,,,,,,,
7485,2006,danny_ellis,,,,,,47.46,,,,,,,,,,
7486,2006,olin_browne,,,,,,47.27,,,,,,,,,,
7487,2006,paul_goydos,,,,,,47.25,,,,,,,,,,
7488,2006,"wes_short,_jr.",,,,,,47.22,,,,,,,,,,
7489,2006,len_mattiace,,,,,,47.19,,,,,,,,,,
7490,2006,retief_goosen,,,,,,47.06,,,,,,,,,,
7491,2006,pat_perez,,,,,,46.67,,,,,,,,,,
7492,2006,brent_geiberger,,,,,,46.22,,,,,,,,,,
7493,2006,shaun_micheel,,,,,,46.15,,,,,,,,,,
7494,2006,ben_curtis,,,,,,46.15,,,,,,,,,,
7495,2006,jimmy_walker,,,,,,46.05,,,,,,,,,,
7496,2006,jim_furyk,,,,,,46.03,,,,,,,,,,
7497,2006,zach_johnson,,,,,,45.98,,,,,,,,,,
7498,2006,henrik_bjornstad,,,,,,45.83,,,,,,,,,,
7499,2006,stephen_ames,,,,,,45.76,,,,,,,,,,
7500,2006,tim_herron,,,,,,45.68,,,,,,,,,,
7501,2006,davis_love_iii,,,,,,45.56,,,,,,,,,,
7502,2006,larry_mize,,,,,,45.45,,,,,,,,,,
7503,2006,nicholas_thompson,,,,,,45.45,,,,,,,,,,
7504,2006,jeff_brehaut,,,,,,45.13,,,,,,,,,,
7505,2006,john_cook,,,,,,45.00,,,,,,,,,,
7506,2006,robert_allenby,,,,,,44.78,,,,,,,,,,
7507,2006,shane_bertsch,,,,,,44.74,,,,,,,,,,
7508,2006,hunter_mahan,,,,,,44.68,,,,,,,,,,
7509,2006,tom_lehman,,,,,,44.64,,,,,,,,,,
7510,2006,bubba_watson,,,,,,44.55,,,,,,,,,,
7511,2006,rich_beem,,,,,,44.32,,,,,,,,,,
7512,2006,matt_hansen,,,,,,44.23,,,,,,,,,,
7513,2006,alex_cejka,,,,,,44.19,,,,,,,,,,
7514,2006,joe_durant,,,,,,43.64,,,,,,,,,,
7515,2006,tommy_armour_iii,,,,,,43.53,,,,,,,,,,
7516,2006,briny_baird,,,,,,43.48,,,,,,,,,,
7517,2006,fred_couples,,,,,,43.10,,,,,,,,,,
7518,2006,mark_calcavecchia,,,,,,42.86,,,,,,,,,,
7519,2006,d.a._points,,,,,,42.72,,,,,,,,,,
7520,2006,eric_axley,,,,,,42.27,,,,,,,,,,
7521,2006,bart_bryant,,,,,,42.11,,,,,,,,,,
7522,2006,bob_tway,,,,,,41.86,,,,,,,,,,
7523,2006,john_daly,,,,,,41.82,,,,,,,,,,
7524,2006,ryan_hietala,,,,,,41.18,,,,,,,,,,
7525,2006,todd_fischer,,,,,,41.13,,,,,,,,,,
7526,2006,patrick_sheehan,,,,,,41.07,,,,,,,,,,
7527,2006,mathias_grönberg,,,,,,41.00,,,,,,,,,,
7528,2006,joey_sindelar,,,,,,40.70,,,,,,,,,,
7529,2006,j.j._henry,,,,,,40.26,,,,,,,,,,
7530,2006,michael_connell,,,,,,40.00,,,,,,,,,,
7531,2006,scott_gutschewski,,,,,,39.62,,,,,,,,,,
7532,2006,todd_hamilton,,,,,,39.29,,,,,,,,,,
7533,2006,j.p._hayes,,,,,,39.29,,,,,,,,,,
7534,2006,ted_purdy,,,,,,39.29,,,,,,,,,,
7535,2006,ron_whittaker,,,,,,38.64,,,,,,,,,,
7536,2006,phil_mickelson,,,,,,38.64,,,,,,,,,,
7537,2006,will_mackenzie,,,,,,37.65,,,,,,,,,,
7538,2006,john_rollins,,,,,,36.56,,,,,,,,,,
7539,2006,roger_tambellini,,,,,,36.23,,,,,,,,,,
7540,2006,jonathan_kaye,,,,,,35.11,,,,,,,,,,
7541,2006,chris_couch,,,,,,32.91,,,,,,,,,,
7542,2006,chris_smith,,,,,,32.81,,,,,,,,,,
7543,2006,alex_aragon,,,,,,31.67,,,,,,,,,,
7544,2006,phil_mickelson,,,,,,,35.66,,,,,,,,,
7545,2006,tiger_woods,,,,,,,35.26,,,,,,,,,
7546,2006,daniel_chopra,,,,,,,34.75,,,,,,,,,
7547,2006,vaughn_taylor,,,,,,,34.26,,,,,,,,,
7548,2006,jonathan_byrd,,,,,,,33.09,,,,,,,,,
7549,2006,david_howell,,,,,,,32.88,,,,,,,,,
7550,2006,harrison_frazar,,,,,,,32.70,,,,,,,,,
7551,2006,j.p._hayes,,,,,,,32.60,,,,,,,,,
7552,2006,ben_crane,,,,,,,32.28,,,,,,,,,
7553,2006,brett_wetterich,,,,,,,32.23,,,,,,,,,
7554,2006,lucas_glover,,,,,,,32.02,,,,,,,,,
7555,2006,charley_hoffman,,,,,,,31.94,,,,,,,,,
7556,2006,michael_allen,,,,,,,31.86,,,,,,,,,
7557,2006,vijay_singh,,,,,,,31.77,,,,,,,,,
7558,2006,nick_watney,,,,,,,31.72,,,,,,,,,
7559,2006,tag_ridings,,,,,,,31.72,,,,,,,,,
7560,2006,justin_rose,,,,,,,31.72,,,,,,,,,
7561,2006,tom_pernice_jr.,,,,,,,31.70,,,,,,,,,
