full_name,season,champion,top_10,made_cut,total_score,prior_score,prior_afs,sg_on_field,roll_5yr_majors,roll_3yr_majors,roll_1yr_majors,rolling_majors,driving_distance,driving_accuracy,greens_in_regulation,bob_distance,scrambling_rough,scrambling_sand,putting_rating,scoring_avg,sg_off_tee,sg_approach,sg_scrambling,sg_putting,sg_tee_to_green,sg_total
kevin_na,2010,0,0,0,315,315,300,-15,0,0,0,0.0,278.6,0.6646,0.6589,18.764415032922766,0.6575,0.6146,1.587,70.314,-0.247,0.33299999999999996,0.276,0.4920000000000001,0.36200000000000004,0.8540000000000001
kevin_na,2011,0,0,1,286,315,299,-16,0,0,0,0.0,279.8,0.5766,0.6103999999999999,20.76595049594408,0.6385000000000001,0.5876,1.5419999999999998,70.432,-0.757,0.28600000000000003,0.593,0.65,0.121,0.77
kevin_na,2012,0,0,1,301,286,297,11,0,0,0,0.0,281.5,0.6591,0.6203,19.77294876283701,0.599,0.6269,1.577,70.634,-0.255,0.301,0.20600000000000002,0.193,0.252,0.445
kevin_na,2014,0,0,1,282,315,304,-11,0,0,0,0.0,280.3,0.6431999999999999,0.6472,19.41474954770213,0.6162,0.6121,1.581,69.99600000000001,-0.1,0.341,0.397,0.315,0.638,0.9540000000000001
kevin_na,2015,0,0,1,303,282,295,13,0,0,0,0.0,280.1,0.6251,0.6456000000000001,20.308365818603484,0.6022,0.6214,1.575,70.12100000000001,-0.32899999999999996,0.381,0.66,0.233,0.711,0.9440000000000001
kevin_na,2016,0,0,0,315,303,304,1,0,0,0,0.0,279.6,0.653,0.6673,19.035729727278646,0.5879,0.4554,1.6019999999999999,70.298,-0.322,0.7879999999999999,0.087,0.07400000000000001,0.5529999999999999,0.627
kevin_na,2018,0,0,1,288,315,295,-20,0,0,0,0.0,289.6,0.6413,0.6466,19.731888724571927,0.6127,0.5952000000000001,1.5590000000000002,70.288,-0.37799999999999995,0.273,0.373,0.5329999999999999,0.268,0.8009999999999999
kevin_na,2019,0,0,0,315,288,295,7,0,0,0,0.0,289.6,0.6405,0.6444,20.736298337697594,0.5111,0.5968,1.6059999999999999,71.14399999999998,-0.282,-0.076,0.355,0.08900000000000001,-0.002,0.087
kevin_stadler,2013,0,1,1,288,315,300,-15,0,0,0,0.0,289.8,0.6420999999999999,0.6892,18.31388733842284,0.4786,0.5417000000000001,1.639,70.632,0.41,0.451,-0.11,-0.284,0.7509999999999999,0.467
kevin_stadler,2014,0,0,0,315,288,304,16,0,0,0,0.0,291.6,0.6428,0.6890999999999999,18.401796787270527,0.4887,0.3933,1.6540000000000001,70.62,0.505,0.386,-0.012,-0.467,0.878,0.41100000000000003
kevin_streelman,2010,0,0,0,315,315,300,-15,0,0,0,0.0,290.3,0.6564,0.6667000000000001,19.366666666666667,0.5511,0.5288,1.5430000000000001,70.727,0.478,-0.23600000000000002,-0.155,0.044000000000000004,0.086,0.13
kevin_streelman,2012,0,0,0,315,315,297,-18,0,0,0,0.0,292.8,0.6163000000000001,0.6622,18.805501559088725,0.5774,0.4717,1.594,70.821,0.11,0.184,0.027999999999999997,-0.054000000000000006,0.322,0.268
kevin_streelman,2013,0,0,1,296,315,300,-15,0,0,0,0.0,287.5,0.6725,0.6640999999999999,17.751369274259133,0.5965,0.4842,1.629,70.267,0.406,0.214,-0.008,0.24600000000000002,0.611,0.858
kevin_streelman,2014,0,0,1,282,296,304,8,0,0,0,0.0,288.6,0.6804000000000001,0.6325,20.12783147783188,0.529,0.4286,1.611,71.354,0.47100000000000003,-0.242,-0.162,0.006,0.068,0.07400000000000001
kevin_streelman,2015,0,0,1,296,282,295,13,0,0,0,0.0,289.5,0.6862999999999999,0.6899,19.004748419802876,0.5175,0.5385,1.6469999999999998,71.282,0.563,0.005,-0.21600000000000005,-0.21899999999999997,0.35200000000000004,0.133
kevin_sutherland,2008,0,0,1,294,315,302,-13,0,0,0,0.0,291.0,0.6193,0.682,19.181697005218282,0.5931000000000001,0.5672999999999999,1.6340000000000001,70.067,0.13699999999999998,0.35200000000000004,0.261,0.34299999999999997,0.75,1.092
kevin_tway,2018,0,0,1,286,315,295,-20,0,0,0,0.0,310.1,0.5261,0.6688,20.800261466705976,0.5197999999999999,0.4911,1.62,70.8,0.271,0.032,-0.026000000000000002,0.052000000000000005,0.27699999999999997,0.32899999999999996
kiradech_aphibarnrat,2018,0,0,1,289,292,295,3,0,0,0,0.0,294.7,0.6512,0.622,19.43123698670091,0.5844,0.4737,1.607,70.62899999999998,0.485,-0.247,0.135,0.138,0.373,0.511
kirk_triplett,2004,0,0,1,288,286,303,17,0,0,0,0.0,279.1,0.7211,0.6766,18.43318593596885,0.6377,0.4615,1.588,70.314,0.192,0.292,0.249,0.07200000000000001,0.733,0.805
kyle_stanley,2011,0,0,0,315,315,299,-16,0,0,0,0.0,304.6,0.5952000000000001,0.6820999999999999,19.487904101005835,0.5131,0.4239,1.5030000000000001,70.317,0.516,0.515,0.139,-0.506,1.171,0.665
kyle_stanley,2017,0,0,1,297,315,299,-16,0,0,0,0.0,296.5,0.6855,0.7039,18.14754345175493,0.5866,0.4649,1.646,69.98899999999999,0.659,0.562,0.038,-0.309,1.2590000000000001,0.951
kyle_stanley,2018,0,0,1,283,297,295,-2,0,0,0,0.0,295.7,0.7129000000000001,0.7109000000000001,18.675,0.5760000000000001,0.4839,1.66,70.404,0.37799999999999995,0.298,-0.027000000000000003,0.037000000000000005,0.649,0.6859999999999999
larry_mize,2005,0,0,1,296,315,303,-12,0,0,0,0.0,275.7,0.7016,0.6222,19.666264579222968,0.5769,0.5660000000000001,1.614,71.431,-0.215,-0.292,-0.079,0.32799999999999996,-0.586,-0.257
larry_mize,2006,0,0,0,315,296,302,6,0,0,0,0.0,278.3,0.7433,0.6416,17.328681427044586,0.5896,0.4545,1.621,71.78399999999998,-0.309,-0.616,0.023,0.363,-0.903,-0.54
lee_westwood,2005,0,0,0,315,315,303,-12,0,0,0,0.0,296.8,0.6148,0.6389,19.181697005218282,0.5556,0.4333,1.653,70.657,0.7020000000000001,0.08900000000000001,-0.395,-0.387,0.396,0.009000000000000001
lee_westwood,2009,0,1,1,275,291,299,8,0,0,0,0.0,294.9,0.6531,0.6884999999999999,18.522011904758077,0.6842,0.34090000000000004,1.6569999999999998,69.706,0.0,0.0,0.0,-0.6,1.007,0.947
lee_westwood,2011,0,1,1,280,283,299,16,0,0,0,0.0,301.8,0.6008,0.6895,17.874944599758745,0.5682,0.5323,1.6269999999999998,68.962,0.0,0.0,0.0,-0.161,1.774,1.6130000000000002
lee_westwood,2012,0,1,1,285,280,297,17,0,0,0,0.0,298.1,0.6217,0.6975,19.479939877702108,0.4388,0.4889,1.67,70.084,0.628,0.6809999999999999,-0.166,-0.359,1.143,0.784
lee_westwood,2013,0,1,1,287,285,300,15,0,0,0,0.0,290.3,0.6259,0.6522,18.194456229851998,0.5806,0.5283,1.6340000000000001,70.158,0.439,0.479,0.17,-0.484,1.088,0.604
lee_westwood,2014,0,0,1,290,287,304,17,0,0,0,0.0,292.3,0.6122,0.6369,21.978957818912967,0.578,0.4262,1.608,70.738,0.33399999999999996,0.037000000000000005,0.124,0.151,0.495,0.6459999999999999
lee_westwood,2015,0,1,1,286,290,295,5,0,0,0,0.0,300.0,0.597,0.6645,20.085368119603878,0.5294,0.6383,1.6269999999999998,70.484,0.094,0.292,-0.102,0.595,0.28300000000000003,0.879
lee_westwood,2019,0,0,0,315,315,295,-20,0,0,0,0.0,300.6,0.6429,0.6556000000000001,19.99654914673474,0.6667000000000001,0.5882000000000001,1.644,69.818,0.589,-0.457,-0.21,-0.066,-0.078,-0.14300000000000002
louis_oosthuizen,2011,0,1,1,278,315,299,-16,1,1,0,6.0,295.1,0.6302,0.6642,17.294970045908986,0.5753,0.5,1.673,70.505,0.833,-0.067,0.075,-0.474,0.841,0.3670000000000001
louis_oosthuizen,2012,0,0,0,315,278,297,19,1,1,0,6.0,299.5,0.6241,0.6878,19.11712234272373,0.5832999999999999,0.3871,1.6369999999999998,69.707,0.496,0.478,0.006,-0.004,0.98,0.976
louis_oosthuizen,2014,0,0,1,284,291,304,13,1,0,0,1.0,300.5,0.609,0.6643000000000001,18.81645143071468,0.4935,0.3529,1.665,70.852,0.7240000000000001,-0.145,-0.3670000000000001,-0.429,0.212,-0.217
louis_oosthuizen,2015,0,0,1,291,284,295,11,0,0,0,0.0,298.8,0.5984,0.6828,19.010872327872452,0.6315999999999999,0.6537999999999999,1.5959999999999999,70.16,0.33899999999999997,0.397,0.08800000000000001,-0.22,0.825,0.605
louis_oosthuizen,2016,0,0,1,295,291,304,13,0,0,0,0.0,294.0,0.6167,0.6815000000000001,17.91389319618838,0.5783,0.5556,1.65,70.327,0.387,0.3,0.17,-0.021,0.857,0.836
louis_oosthuizen,2017,0,0,1,282,295,299,4,0,0,0,0.0,296.3,0.6129,0.6523,19.499628290616783,0.5588000000000001,0.6563,1.608,70.22,0.301,0.215,0.18899999999999997,0.53,0.705,1.234
louis_oosthuizen,2018,0,0,1,284,282,295,13,0,0,0,0.0,299.8,0.6481,0.6574,18.105105633494656,0.6381,0.6667000000000001,1.624,70.157,0.401,-0.261,0.408,-0.026000000000000002,0.5479999999999999,0.521
louis_oosthuizen,2019,0,0,0,315,284,295,11,0,0,0,0.0,296.3,0.6693000000000001,0.6684,19.003536512975682,0.6093999999999999,0.5867,1.6,70.259,0.13,0.20800000000000002,0.27,0.16899999999999998,0.608,0.777
lucas_glover,2005,0,0,0,315,315,303,-12,0,0,0,0.0,302.2,0.6072,0.6751,20.106359690406414,0.5156000000000001,0.4699,1.6269999999999998,70.833,0.541,0.25,-0.16899999999999998,-0.10099999999999999,0.623,0.522
lucas_glover,2006,0,0,1,298,315,302,-13,0,0,0,0.0,299.4,0.6369,0.6733,20.08810717812905,0.5517,0.4952,1.619,70.263,0.7240000000000001,0.51,-0.109,0.138,1.125,1.263
lucas_glover,2009,0,0,1,292,315,299,-16,1,1,1,16.0,297.4,0.6548999999999999,0.6565000000000001,19.421385764151847,0.5459,0.5825,1.6030000000000002,69.97,0.638,0.138,-0.157,0.149,0.619,0.768
lucas_glover,2010,0,0,0,315,292,300,8,1,1,0,6.0,295.7,0.6284000000000001,0.6742,19.476530748570184,0.5063,0.5846,1.6469999999999998,70.949,0.285,0.138,-0.006,-0.11900000000000001,0.41600000000000004,0.297
lucas_glover,2011,0,0,0,315,315,299,-16,1,1,0,6.0,294.6,0.6104999999999999,0.6592,19.106273184480536,0.5299,0.4301,1.625,70.445,0.27,0.052000000000000005,-0.11599999999999999,0.23600000000000002,0.20600000000000002,0.442
lucas_glover,2013,0,0,1,296,294,300,6,1,0,0,1.0,293.7,0.6162,0.6640999999999999,18.273888475089255,0.5175,0.4906,1.695,71.577,0.541,0.307,-0.083,-0.851,0.765,-0.086
lucas_glover,2019,0,0,0,315,315,295,-20,0,0,0,0.0,296.1,0.6614,0.6815000000000001,19.23665056604189,0.6548,0.6111,1.607,70.083,0.337,0.33,0.145,0.16399999999999998,0.812,0.976
luke_donald,2004,0,1,1,283,315,303,-12,0,0,0,0.0,279.8,0.6960999999999999,0.6937000000000001,18.467208174972683,0.5814,0.5428999999999999,1.641,70.11399999999999,0.044000000000000004,0.563,0.271,0.19899999999999998,0.878,1.078
luke_donald,2005,0,0,1,296,283,303,20,0,0,0,0.0,284.5,0.6434000000000001,0.6843,16.685378496023265,0.561,0.72,1.629,69.329,0.08199999999999999,0.93,0.42200000000000004,0.36200000000000004,1.4340000000000002,1.796
luke_donald,2006,0,1,1,295,296,302,6,0,0,0,0.0,283.7,0.6686,0.6605,19.079268562732924,0.6355,0.6667000000000001,1.5859999999999999,69.166,0.07400000000000001,0.9309999999999999,0.509,0.532,1.514,2.046
luke_donald,2007,0,0,0,315,295,305,10,0,0,0,0.0,278.4,0.6815000000000001,0.6318,18.523162676917664,0.5324,0.6143,1.6130000000000002,70.118,0.005,0.142,0.342,0.43799999999999994,0.489,0.927
luke_donald,2009,0,0,0,315,289,299,10,0,0,0,0.0,275.7,0.625,0.6301,19.06304052056987,0.5926,0.6207,1.561,70.012,-0.54,0.426,0.249,0.934,0.135,1.069
luke_donald,2010,0,1,1,278,315,300,-15,0,0,0,0.0,277.0,0.6236,0.6528,17.896651921518732,0.6740999999999999,0.7195,1.581,69.85,-0.506,0.6609999999999999,0.46399999999999997,0.8740000000000001,0.619,1.493
luke_donald,2011,0,0,1,291,278,299,21,0,0,0,0.0,284.1,0.6429,0.6733,19.175903498922807,0.6639,0.6286,1.557,68.861,0.04,1.094,0.273,0.87,1.4080000000000001,2.278
luke_donald,2012,0,0,1,290,291,297,6,0,0,0,0.0,280.1,0.6516,0.6496,18.723209601395208,0.6939,0.5616,1.591,69.687,-0.188,0.5820000000000001,0.43,0.818,0.8240000000000001,1.641
luke_donald,2013,0,0,0,315,290,300,10,0,0,0,0.0,278.1,0.6286999999999999,0.6215999999999999,18.949413652611465,0.5856,0.5893,1.567,69.793,-0.45899999999999996,0.583,0.628,0.528,0.752,1.2790000000000001
luke_donald,2014,0,0,0,315,315,304,-11,0,0,0,0.0,278.1,0.6256,0.63,19.49168095339365,0.5816,0.5625,1.588,70.735,-0.493,0.315,0.35100000000000003,0.517,0.17300000000000001,0.69
marc_leishman,2009,0,0,0,315,315,299,-16,0,0,0,0.0,298.6,0.5943999999999999,0.6718000000000001,19.3011870676967,0.5522,0.5238,1.56,70.587,0.163,0.239,-0.19,0.141,0.212,0.353
marc_leishman,2012,0,1,1,283,315,297,-18,0,0,0,0.0,289.4,0.552,0.6275999999999999,19.745934620264944,0.5654,0.4731,1.626,70.831,-0.209,0.5589999999999999,0.193,-0.331,0.5429999999999999,0.212
marc_leishman,2013,0,0,0,315,283,300,17,0,0,0,0.0,286.6,0.5877,0.6507999999999999,19.2275644872436,0.5706,0.5077,1.625,70.532,-0.099,0.345,-0.009000000000000001,0.08,0.237,0.318
marc_leishman,2015,0,0,0,315,315,295,-20,0,0,0,0.0,294.8,0.5499,0.6562,20.492396506590765,0.557,0.4783,1.587,70.569,0.021,0.19899999999999998,0.102,-0.02,0.322,0.302
marc_leishman,2016,0,0,1,296,315,304,-11,0,0,0,0.0,295.0,0.6054999999999999,0.6531,19.2768679740483,0.5799,0.5822999999999999,1.6030000000000002,70.554,0.159,-0.092,0.191,0.252,0.258,0.51
marc_leishman,2017,0,1,1,280,296,299,3,0,0,0,0.0,298.6,0.5794,0.6704000000000001,20.84956520996168,0.5342,0.5347,1.5959999999999999,69.468,0.319,0.41,0.337,0.35600000000000004,1.0659999999999998,1.422
marc_leishman,2018,0,0,1,289,280,295,15,0,0,0,0.0,298.5,0.6017,0.6667000000000001,21.168692553968565,0.5556,0.49,1.608,70.26,-0.006,0.21100000000000002,0.292,0.126,0.498,0.624
marc_leishman,2019,0,0,0,315,289,295,6,0,0,0,0.0,296.2,0.5939,0.6720999999999999,20.222540023449078,0.5965,0.6386,1.5959999999999999,70.434,-0.077,0.47200000000000003,0.135,0.302,0.531,0.833
mark_calcavecchia,2005,0,0,0,315,315,303,-12,0,0,0,0.0,289.3,0.6651,0.6586,19.298469714807265,0.5135000000000001,0.5417000000000001,1.62,70.49,0.348,0.586,-0.204,-0.012,0.73,0.718
mark_calcavecchia,2006,0,0,1,298,315,302,-13,0,0,0,0.0,282.4,0.653,0.6207,19.976968613881333,0.5742,0.4286,1.631,71.63,-0.129,0.324,-0.055999999999999994,-0.276,0.139,-0.136
mark_calcavecchia,2007,0,0,0,315,298,305,7,0,0,0,0.0,290.2,0.6509,0.6411,19.743527420397804,0.5429999999999999,0.5556,1.5419999999999998,70.579,0.27699999999999997,0.33299999999999996,0.107,-0.213,0.7170000000000001,0.504
mark_hensby,2004,0,1,1,284,315,303,-12,0,0,0,0.0,284.6,0.6772,0.6325999999999999,20.02739706834948,0.5374,0.5528,1.581,70.631,0.23199999999999998,-0.07200000000000001,0.122,0.32,0.282,0.602
mark_hensby,2005,0,0,1,291,284,303,19,0,0,0,0.0,290.4,0.6265999999999999,0.6291,21.223791877670372,0.4832,0.5472,1.63,71.119,0.055,-0.322,-0.179,-0.228,-0.446,-0.675
mark_o'meara,2004,0,0,1,293,292,303,11,0,0,0,0.0,272.9,0.67,0.6245,18.99731355276904,0.551,0.5616,1.589,71.324,-0.425,-0.369,0.087,0.369,-0.7070000000000001,-0.33899999999999997
mark_o'meara,2005,0,0,0,315,293,303,10,0,0,0,0.0,277.1,0.6093,0.5976,19.021937171329316,0.5519,0.589,1.588,72.09,-0.363,-0.6940000000000001,-0.027000000000000003,0.47,-1.084,-0.614
mark_o'meara,2006,0,0,0,315,315,302,-13,0,0,0,0.0,274.4,0.5735,0.5943999999999999,20.86180081712346,0.5806,0.5672,1.594,72.244,-0.779,-0.6829999999999999,0.358,0.413,-1.105,-0.6920000000000001
mark_wilson,2010,0,0,0,315,315,300,-15,0,0,0,0.0,280.6,0.6884999999999999,0.7028,18.14471249887048,0.5529,0.6494,1.575,71.098,-0.196,-0.292,0.354,0.14300000000000002,-0.134,0.009000000000000001
mark_wilson,2011,0,0,0,315,315,299,-16,0,0,0,0.0,284.8,0.6762999999999999,0.6603,18.131383013989858,0.6188,0.6054999999999999,1.6159999999999999,70.52600000000002,0.006999999999999999,-0.017,0.255,0.233,0.245,0.47700000000000004
martin_kaymer,2013,0,0,1,293,291,300,9,1,0,0,1.0,288.4,0.6136,0.6485,18.542240159670264,0.5125,0.4565,1.6669999999999998,70.559,0.402,-0.07,-0.335,0.13699999999999998,-0.003,0.135
martin_kaymer,2014,0,0,0,315,293,304,11,2,1,1,17.0,294.9,0.6127,0.6457999999999999,20.136747778901906,0.5124,0.6071,1.611,70.468,0.27899999999999997,0.37,-0.294,-0.111,0.355,0.244
martin_laird,2010,0,0,1,285,315,300,-15,0,0,0,0.0,296.5,0.6027,0.6783,18.86687595584742,0.5347,0.5542,1.649,71.158,0.354,0.14300000000000002,-0.049,-0.303,0.44799999999999995,0.145
martin_laird,2011,0,0,1,299,285,299,14,0,0,0,0.0,303.0,0.5851,0.6659,20.508323310305013,0.6071,0.5065,1.6059999999999999,70.34100000000001,0.499,0.23399999999999999,0.10300000000000001,0.161,0.835,0.996
martin_laird,2012,0,0,0,315,299,297,-2,0,0,0,0.0,298.2,0.5916,0.653,21.59356822965785,0.5364,0.3968,1.64,70.98899999999998,0.374,0.175,-0.099,0.099,0.449,0.5489999999999999
mathew_goggin,2008,0,0,0,315,315,302,-13,0,0,0,0.0,295.9,0.6491,0.6758,19.726775286256107,0.5490999999999999,0.581,1.64,70.391,0.509,-0.027000000000000003,0.222,0.122,0.7040000000000001,0.826
matt_every,2013,0,0,0,315,315,300,-15,0,0,0,0.0,288.1,0.5893999999999999,0.6554000000000001,19.29851185252952,0.5526,0.57,1.6119999999999999,71.023,0.32299999999999995,0.29600000000000004,-0.23399999999999999,-0.092,0.385,0.293
matt_every,2014,0,0,0,315,315,304,-11,0,0,0,0.0,286.3,0.5672,0.6333,20.157086222963873,0.5864,0.5268,1.601,70.722,-0.23399999999999999,0.028999999999999998,-0.031,0.733,-0.23600000000000002,0.4970000000000001
matt_jones,2013,0,0,0,315,315,300,-15,0,0,0,0.0,292.3,0.6474,0.66,19.51576342914164,0.6625,0.5745,1.605,70.245,0.396,0.12300000000000001,0.22,0.145,0.74,0.885
matt_kuchar,2009,0,0,1,288,315,299,-16,0,0,0,0.0,283.2,0.6598999999999999,0.6423000000000001,19.166860506266183,0.6425,0.6957,1.575,70.112,0.12,0.052000000000000005,0.289,0.698,0.461,1.158
matt_kuchar,2010,0,0,1,287,288,300,12,0,0,0,0.0,286.9,0.6789000000000001,0.6936,19.4165139121316,0.6229,0.5914,1.5959999999999999,69.60600000000001,0.158,0.336,0.33399999999999996,0.633,0.8270000000000001,1.4609999999999999
matt_kuchar,2011,0,1,1,280,287,299,12,0,0,0,0.0,286.2,0.6475,0.6698000000000001,19.19118547667132,0.64,0.6154,1.585,69.515,0.304,0.698,0.158,0.379,1.161,1.54
matt_kuchar,2012,0,1,1,285,280,297,17,0,0,0,0.0,286.2,0.6506000000000001,0.6537999999999999,18.61196809179513,0.6604000000000001,0.5832999999999999,1.584,69.477,0.11,0.49,0.309,0.47200000000000003,0.91,1.382
matt_kuchar,2013,0,1,1,286,285,300,15,0,0,0,0.0,284.9,0.5893,0.6584,18.82323032850632,0.5629,0.7209,1.591,69.561,-0.01,0.731,0.278,0.39799999999999996,0.9990000000000001,1.3980000000000001
matt_kuchar,2014,0,0,1,290,286,304,18,0,0,0,0.0,283.8,0.6737000000000001,0.6692,19.39762544531332,0.6196,0.6420999999999999,1.597,69.416,0.21,0.527,0.38,0.457,1.117,1.5730000000000002
matt_kuchar,2015,0,0,1,294,290,295,5,0,0,0,0.0,288.5,0.6323,0.6655,20.85380360989333,0.6087,0.6781999999999999,1.577,70.04,0.136,0.20199999999999999,0.479,0.316,0.8170000000000001,1.133
matt_kuchar,2016,0,1,1,283,294,304,10,0,0,0,0.0,285.8,0.6567000000000001,0.6781999999999999,19.52842536463763,0.6117,0.5652,1.6119999999999999,69.844,0.364,0.326,0.242,0.381,0.9329999999999999,1.314
matt_kuchar,2017,0,0,1,288,283,299,16,0,0,0,0.0,285.4,0.6594,0.6673,19.135762549042393,0.685,0.6593000000000001,1.595,69.806,0.158,0.253,0.43,0.332,0.84,1.173
matt_kuchar,2018,0,0,1,280,288,295,7,0,0,0,0.0,288.0,0.6327,0.6681,19.061093226780038,0.6,0.6289,1.6030000000000002,70.461,-0.19899999999999998,0.21600000000000005,0.21100000000000002,0.348,0.228,0.5760000000000001
matt_kuchar,2019,0,0,0,315,280,295,15,0,0,0,0.0,289.5,0.6740999999999999,0.6938,20.006383981119626,0.5949,0.64,1.609,69.916,0.063,0.591,0.105,0.302,0.76,1.062
matthew_fitzpatrick,2015,0,1,1,288,315,295,-20,0,0,0,0.0,287.9,0.6606000000000001,0.6394,19.847080652243715,0.5802,0.4767,1.602,70.525,0.338,0.409,0.194,-0.054000000000000006,0.941,0.887
max_homa,2019,0,0,0,315,315,295,-20,0,0,0,0.0,300.2,0.5748,0.6514,19.457139221033152,0.5544,0.4468,1.611,71.11,0.213,0.179,-0.304,-0.006,0.087,0.08199999999999999
michael_kim,2018,0,0,0,315,315,295,-20,0,0,0,0.0,289.9,0.5489,0.6063000000000001,20.94830780755333,0.5563,0.5115999999999999,1.5859999999999999,71.66199999999998,-1.023,-0.213,-0.027000000000000003,0.259,-1.262,-1.003
michael_thompson,2012,0,0,1,290,315,297,-18,0,0,0,0.0,283.4,0.5943,0.6325999999999999,19.206322689416638,0.5165,0.5714,1.611,70.718,-0.375,0.317,-0.192,0.355,-0.25,0.106
mike_weir,2004,0,1,1,284,315,303,-12,1,1,0,6.0,282.1,0.6405,0.6514,19.80168606036701,0.5154,0.5954999999999999,1.597,70.197,-0.028999999999999998,0.35100000000000003,0.19,0.271,0.511,0.782
mike_weir,2005,0,0,1,287,284,303,19,1,1,0,6.0,281.3,0.6369,0.6195,19.025570293686336,0.5379,0.557,1.607,71.169,-0.066,-0.34600000000000003,0.521,-0.171,0.109,-0.062
mike_weir,2006,0,0,1,298,287,302,15,1,0,0,1.0,281.2,0.6409999999999999,0.6647,19.540712787664628,0.5143,0.5542,1.614,70.255,0.142,0.42200000000000004,0.235,-0.035,0.799,0.765
mike_weir,2007,0,0,1,290,298,305,7,1,0,0,1.0,289.3,0.6382,0.6303,19.559852589764915,0.5503,0.6111,1.608,70.15100000000001,0.267,0.24100000000000002,0.498,-0.294,1.005,0.711
mike_weir,2008,0,0,1,294,290,302,12,0,0,0,0.0,284.8,0.6246,0.6462,18.220798555496952,0.5839,0.7245,1.591,70.14399999999999,-0.052000000000000005,0.268,0.541,0.16899999999999998,0.758,0.9259999999999999
mike_weir,2009,0,0,1,296,294,299,5,0,0,0,0.0,279.3,0.6325999999999999,0.6303,18.523258652599747,0.6292,0.5913,1.579,70.22800000000001,-0.276,0.22899999999999998,0.358,0.469,0.311,0.78
mike_weir,2010,0,0,0,315,296,300,4,0,0,0,0.0,273.9,0.5383,0.5789,18.897372226934973,0.5752,0.6537999999999999,1.564,71.571,-1.246,0.466,0.5589999999999999,-0.02,-0.221,-0.24100000000000002
mike_weir,2013,0,0,1,297,315,300,-15,0,0,0,0.0,270.5,0.5507,0.569,20.77961394144645,0.5608,0.573,1.5590000000000002,71.643,-1.338,-0.12,0.39899999999999997,0.28800000000000003,-1.0590000000000002,-0.7709999999999999
mike_weir,2014,0,0,0,315,297,304,7,0,0,0,0.0,271.2,0.5276,0.5744,19.91916915938012,0.5526,0.6437,1.578,71.789,-1.5819999999999999,0.257,0.44299999999999995,0.256,-0.882,-0.626
mike_weir,2019,0,0,0,315,315,295,-20,0,0,0,0.0,280.5,0.5611999999999999,0.5979,19.578559701877968,0.6042000000000001,0.6184000000000001,1.5930000000000002,72.096,-0.994,-0.34600000000000003,0.029,0.261,-1.311,-1.05
morgan_hoffmann,2014,0,0,1,287,315,304,-11,0,0,0,0.0,295.4,0.5409,0.6274000000000001,20.595834530312192,0.5268999999999999,0.5526,1.585,70.899,-0.172,-0.425,0.125,0.506,-0.47200000000000003,0.034
nate_lashley,2019,0,0,0,315,315,295,-20,0,0,0,0.0,289.6,0.6518999999999999,0.6748000000000001,19.15467559689337,0.6408,0.493,1.591,70.692,-0.247,0.48700000000000004,-0.021,0.304,0.21899999999999997,0.523
nathan_green,2009,0,0,1,302,315,299,-16,0,0,0,0.0,283.5,0.6065999999999999,0.6289,20.275768789370233,0.6041,0.5714,1.5390000000000001,71.185,-0.40700000000000003,-0.153,0.08900000000000001,0.375,-0.47200000000000003,-0.09699999999999999
nick_o'hern,2007,0,0,0,315,315,305,-10,0,0,0,0.0,279.3,0.6268,0.6021,18.45548698896889,0.6323,0.3816,1.618,70.63,-0.287,0.226,0.28800000000000003,-0.057,0.22699999999999998,0.17
nick_price,2004,0,0,0,315,286,303,17,0,0,0,0.0,272.8,0.6829000000000001,0.5911,18.784295634918013,0.5,0.6349,1.567,70.376,-0.301,0.182,0.35700000000000004,0.275,0.23800000000000002,0.513
nick_watney,2007,0,0,1,288,315,305,-10,0,0,0,0.0,301.4,0.6102000000000001,0.6648000000000001,19.63289427211383,0.5815,0.4471,1.6469999999999998,70.789,0.622,-0.261,0.09300000000000001,-0.198,0.45399999999999996,0.256
nick_watney,2008,0,0,1,285,288,302,14,0,0,0,0.0,302.9,0.6121,0.6823,20.30795626103228,0.5477000000000001,0.4731,1.652,70.789,0.531,0.133,-0.146,-0.066,0.518,0.452
nick_watney,2009,0,1,1,280,285,299,14,0,0,0,0.0,305.3,0.5781000000000001,0.6609,20.335127379870414,0.5721,0.5161,1.62,70.071,0.732,0.345,-0.201,0.237,0.8759999999999999,1.113
nick_watney,2010,0,0,1,292,280,300,20,0,0,0,0.0,296.5,0.6263000000000001,0.6962999999999999,19.2909342553554,0.6024,0.4211,1.629,70.291,0.593,0.517,-0.304,0.109,0.8059999999999999,0.915
nick_watney,2011,0,0,1,291,292,299,7,0,0,0,0.0,301.9,0.5815,0.6688,20.1850191974147,0.5857,0.5676,1.58,69.518,0.5429999999999999,0.604,0.018000000000000002,0.546,1.165,1.712
nick_watney,2012,0,0,1,287,291,297,6,0,0,0,0.0,296.8,0.5886,0.6643000000000001,19.08088293947636,0.5523,0.4432,1.6269999999999998,70.577,-0.016,0.586,-0.006999999999999999,-0.027999999999999997,0.563,0.536
nick_watney,2013,0,0,1,297,287,300,13,0,0,0,0.0,291.2,0.624,0.6848000000000001,18.062057376352968,0.586,0.4937,1.666,70.78,0.461,0.36200000000000004,-0.317,0.006,0.506,0.512
